measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Lesotho,Male,Age-standardized,Ischemic stroke,Rate,2009,72.11147918,92.84335427,49.13289108
Deaths,Lesotho,Female,Age-standardized,Ischemic stroke,Rate,2009,72.40665115,103.558576,53.51282557
Deaths,Lesotho,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,118.93855,154.2019425,91.64143619
Deaths,Lesotho,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,98.0433381,131.051358,67.9734898
Deaths,Lesotho,Male,Age-standardized,Hypertensive heart disease,Rate,2009,54.59839316,68.9668634,37.85159105
Deaths,Lesotho,Female,Age-standardized,Hypertensive heart disease,Rate,2009,68.58884318,100.8063839,44.05703885
Deaths,United Arab Emirates,Male,Age-standardized,All causes,Rate,2019,891.5792994,1038.014645,769.0991847
Deaths,United Arab Emirates,Female,Age-standardized,All causes,Rate,2019,701.5402782,838.7874056,598.3086443
Deaths,Malawi,Male,Age-standardized,Ischemic stroke,Rate,2019,57.09391105,76.17472603,43.3752191
Deaths,Malawi,Female,Age-standardized,Ischemic stroke,Rate,2019,43.83174145,55.06348956,33.06256656
Deaths,Malawi,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,69.40102628,86.96564143,52.08078174
Deaths,Malawi,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,48.28334242,62.63095521,33.81314972
Deaths,Malawi,Male,Age-standardized,Hypertensive heart disease,Rate,2019,31.06448057,58.38634354,17.11528504
Deaths,Malawi,Female,Age-standardized,Hypertensive heart disease,Rate,2019,39.75797926,70.5298621,19.83131701
Deaths,Oman,Male,Age-standardized,Ischemic heart disease,Rate,2019,361.8743749,414.6850358,317.1978884
Deaths,Oman,Female,Age-standardized,Ischemic heart disease,Rate,2019,299.9944676,338.6720323,264.6770164
Deaths,Mauritania,Male,Age-standardized,Ischemic stroke,Rate,2019,27.73874918,35.89765434,21.01325722
Deaths,Mauritania,Female,Age-standardized,Ischemic stroke,Rate,2019,39.19510818,49.06459948,30.29754829
Deaths,Mauritania,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,40.54197072,52.8545994,30.03448878
Deaths,Mauritania,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,50.1582265,63.69915848,38.7888997
Deaths,Mauritania,Male,Age-standardized,Hypertensive heart disease,Rate,2019,10.17045157,14.42463887,5.780877604
Deaths,Mauritania,Female,Age-standardized,Hypertensive heart disease,Rate,2019,23.00961799,31.64195644,12.79918951
Deaths,Bangladesh,Male,Age-standardized,All causes,Rate,2009,1070.584405,1151.283581,998.6236885
Deaths,Bangladesh,Female,Age-standardized,All causes,Rate,2009,840.8817414,901.0243898,784.697976
Deaths,United States Virgin Islands,Male,Age-standardized,Ischemic heart disease,Rate,2009,238.0654754,256.8424077,217.9624856
Deaths,United States Virgin Islands,Female,Age-standardized,Ischemic heart disease,Rate,2009,138.36049,148.8571965,124.4063576
Deaths,United States Virgin Islands,Male,Age-standardized,Ischemic stroke,Rate,2009,34.21478657,39.1395915,29.42874991
Deaths,United States Virgin Islands,Female,Age-standardized,Ischemic stroke,Rate,2009,29.0965126,32.73038282,25.26923329
Deaths,United States Virgin Islands,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,32.19496727,36.59449927,27.60618052
Deaths,United States Virgin Islands,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,15.60712633,17.7030365,13.66380498
Deaths,United States Virgin Islands,Male,Age-standardized,Hypertensive heart disease,Rate,2009,33.028224,39.02331812,27.88376081
Deaths,United States Virgin Islands,Female,Age-standardized,Hypertensive heart disease,Rate,2009,22.95024916,26.60925941,18.80035596
Deaths,Poland,Male,Age-standardized,Ischemic heart disease,Rate,2009,223.1375297,233.0030722,207.506799
Deaths,Poland,Female,Age-standardized,Ischemic heart disease,Rate,2009,128.4641979,136.6029046,112.9680442
Deaths,Poland,Male,Age-standardized,Ischemic stroke,Rate,2009,60.08880293,63.57807406,55.5665588
Deaths,Poland,Female,Age-standardized,Ischemic stroke,Rate,2009,53.3787038,57.02407337,47.15094237
Deaths,Poland,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,24.68939484,26.10038255,23.39133346
Deaths,Poland,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,14.54662084,15.32381753,13.38856313
Deaths,Oman,Male,Age-standardized,Ischemic stroke,Rate,2019,94.20552747,112.9861576,74.2606246
Deaths,Oman,Female,Age-standardized,Ischemic stroke,Rate,2019,60.64518068,72.21329089,49.34578862
Deaths,Oman,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,16.84146815,28.68809308,12.8246258
Deaths,Oman,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,31.83036851,38.17796206,25.33536872
Deaths,Oman,Male,Age-standardized,Hypertensive heart disease,Rate,2019,18.02869492,24.09308462,11.68339991
Deaths,Oman,Female,Age-standardized,Hypertensive heart disease,Rate,2019,28.73812899,37.2118021,20.93879813
Deaths,Russian Federation,Male,Age-standardized,All causes,Rate,2019,1097.689972,1278.470407,932.7146879
Deaths,Russian Federation,Female,Age-standardized,All causes,Rate,2019,605.4594591,700.8629934,518.9295076
Deaths,Cook Islands,Male,Age-standardized,All causes,Rate,2019,884.2136889,1014.712432,786.2829262
Deaths,Cook Islands,Female,Age-standardized,All causes,Rate,2019,555.7329792,667.6475431,468.9380736
Deaths,Djibouti,Male,Age-standardized,All causes,Rate,2009,1456.37074,1744.44205,1179.2699
Deaths,Djibouti,Female,Age-standardized,All causes,Rate,2009,1156.234656,1409.249433,928.2484565
Deaths,United Arab Emirates,Male,Age-standardized,Ischemic heart disease,Rate,2019,187.2369251,240.6111561,140.0452893
Deaths,United Arab Emirates,Female,Age-standardized,Ischemic heart disease,Rate,2019,143.1412984,182.1232725,113.9013751
Deaths,Côte d'Ivoire,Male,Age-standardized,Ischemic heart disease,Rate,2019,139.8351648,172.0396001,110.7544664
Deaths,Côte d'Ivoire,Female,Age-standardized,Ischemic heart disease,Rate,2019,104.4608831,129.119326,84.66523232
Deaths,Côte d'Ivoire,Male,Age-standardized,Ischemic stroke,Rate,2019,39.44036313,50.62065611,30.55894071
Deaths,Côte d'Ivoire,Female,Age-standardized,Ischemic stroke,Rate,2019,35.8446257,45.24921016,28.05596743
Deaths,Côte d'Ivoire,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,69.34786034,87.54624049,52.91647046
Deaths,Côte d'Ivoire,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,55.98566649,70.10168876,43.97884698
Deaths,Côte d'Ivoire,Male,Age-standardized,Hypertensive heart disease,Rate,2019,14.22223785,24.85054047,6.831975465
Deaths,Côte d'Ivoire,Female,Age-standardized,Hypertensive heart disease,Rate,2019,26.57617763,37.89809758,14.43891542
Deaths,Mongolia,Male,Age-standardized,All causes,Rate,2009,1796.231105,2032.634332,1577.762627
Deaths,Mongolia,Female,Age-standardized,All causes,Rate,2009,1162.371319,1306.7794,1031.576059
Deaths,United Republic of Tanzania,Male,Age-standardized,All causes,Rate,2019,1198.89473,1340.658205,1062.529187
Deaths,United Republic of Tanzania,Female,Age-standardized,All causes,Rate,2019,950.8666285,1055.675326,862.7458871
Deaths,Bermuda,Male,Age-standardized,Ischemic heart disease,Rate,2009,134.947479,147.7964023,122.7007332
Deaths,Bermuda,Female,Age-standardized,Ischemic heart disease,Rate,2009,56.92407605,65.85587214,46.99120902
Deaths,Bermuda,Male,Age-standardized,Ischemic stroke,Rate,2009,30.66541017,34.35568164,26.595529
Deaths,Bermuda,Female,Age-standardized,Ischemic stroke,Rate,2009,20.44889877,24.07021944,16.68728933
Deaths,Bermuda,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,15.57715591,17.54618986,13.79002944
Deaths,Bermuda,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,6.71541217,7.831728738,5.684690333
Deaths,Bermuda,Male,Age-standardized,Hypertensive heart disease,Rate,2009,9.481982209,11.36965114,7.270539749
Deaths,Bermuda,Female,Age-standardized,Hypertensive heart disease,Rate,2009,5.363055843,6.578040982,3.794939862
Deaths,Russian Federation,Male,Age-standardized,Ischemic heart disease,Rate,2019,316.4724195,371.5041969,264.1733463
Deaths,Russian Federation,Female,Age-standardized,Ischemic heart disease,Rate,2019,190.2890397,220.4754834,158.7619352
Deaths,Russian Federation,Male,Age-standardized,Ischemic stroke,Rate,2019,117.9856553,137.1644237,98.58874288
Deaths,Russian Federation,Female,Age-standardized,Ischemic stroke,Rate,2019,99.43683991,115.1175147,83.53995339
Deaths,Russian Federation,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,33.26807341,40.06411306,26.98454759
Deaths,Russian Federation,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,19.62761115,23.57068724,15.98674771
Deaths,Myanmar,Male,Age-standardized,Ischemic heart disease,Rate,2009,128.5165246,151.8567425,108.6732197
Deaths,Myanmar,Female,Age-standardized,Ischemic heart disease,Rate,2009,105.1085147,125.6966667,88.15940654
Deaths,Myanmar,Male,Age-standardized,Ischemic stroke,Rate,2009,103.205106,127.5658557,81.98052656
Deaths,Myanmar,Female,Age-standardized,Ischemic stroke,Rate,2009,81.25720276,98.39489797,64.41101297
Deaths,Myanmar,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,150.6214891,182.0388265,123.4300535
Deaths,Myanmar,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,112.8035368,134.4330901,89.04350753
Deaths,Myanmar,Male,Age-standardized,Hypertensive heart disease,Rate,2009,28.48621744,43.51035141,15.10226108
Deaths,Myanmar,Female,Age-standardized,Hypertensive heart disease,Rate,2009,25.58219887,38.67405236,13.78873154
Deaths,Grenada,Male,Age-standardized,All causes,Rate,2009,1307.099408,1362.542366,1256.157603
Deaths,Grenada,Female,Age-standardized,All causes,Rate,2009,683.0155378,720.9389733,646.0707375
Deaths,Niger,Male,Age-standardized,All causes,Rate,2019,1353.156374,1639.916084,1133.3192
Deaths,Niger,Female,Age-standardized,All causes,Rate,2019,1179.354284,1398.076022,1025.148275
Deaths,Djibouti,Male,Age-standardized,Ischemic heart disease,Rate,2009,130.2737964,177.8327234,91.37766041
Deaths,Djibouti,Female,Age-standardized,Ischemic heart disease,Rate,2009,95.20737423,129.8605628,68.93095888
Deaths,Djibouti,Male,Age-standardized,Ischemic stroke,Rate,2009,51.48187553,73.65664452,36.83239985
Deaths,Djibouti,Female,Age-standardized,Ischemic stroke,Rate,2009,50.87160652,66.12331859,37.33243304
Deaths,United Republic of Tanzania,Male,Age-standardized,Ischemic heart disease,Rate,2019,125.7937007,164.5939709,85.57212961
Deaths,United Republic of Tanzania,Female,Age-standardized,Ischemic heart disease,Rate,2019,70.15776411,88.5449082,51.54998242
Deaths,United Arab Emirates,Male,Age-standardized,Ischemic stroke,Rate,2019,71.72389244,90.9279992,53.21664311
Deaths,United Arab Emirates,Female,Age-standardized,Ischemic stroke,Rate,2019,71.16601345,94.49859828,54.93864606
Deaths,Grenada,Male,Age-standardized,Ischemic heart disease,Rate,2009,187.3409015,204.5891425,175.1123119
Deaths,Grenada,Female,Age-standardized,Ischemic heart disease,Rate,2009,85.25096787,92.92500489,76.23848443
Deaths,Grenada,Male,Age-standardized,Ischemic stroke,Rate,2009,83.54404437,93.1211926,75.00605754
Deaths,Grenada,Female,Age-standardized,Ischemic stroke,Rate,2009,55.95865034,61.05303736,49.52959976
Deaths,Grenada,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,53.69854555,59.70510792,48.75066984
Deaths,Grenada,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,28.09545618,30.62669887,25.45738138
Deaths,Grenada,Male,Age-standardized,Hypertensive heart disease,Rate,2009,32.64816977,37.80429948,24.64975331
Deaths,Grenada,Female,Age-standardized,Hypertensive heart disease,Rate,2009,24.81881301,28.48926687,19.22763095
Deaths,United Republic of Tanzania,Male,Age-standardized,Ischemic stroke,Rate,2019,51.8060644,78.43834445,35.24867782
Deaths,United Republic of Tanzania,Female,Age-standardized,Ischemic stroke,Rate,2019,46.85631837,58.63410151,34.71863223
Deaths,United Republic of Tanzania,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,55.03310152,79.31042652,38.13639701
Deaths,United Republic of Tanzania,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,60.02531689,77.00791618,43.18389051
Deaths,United Republic of Tanzania,Male,Age-standardized,Hypertensive heart disease,Rate,2019,24.64191199,54.31968065,11.26978228
Deaths,United Republic of Tanzania,Female,Age-standardized,Hypertensive heart disease,Rate,2019,46.55157608,70.47863299,21.27271782
Deaths,Nicaragua,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,31.77375951,34.66328985,28.65198931
Deaths,Nicaragua,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,24.73511045,27.06276906,22.22349397
Deaths,Nicaragua,Male,Age-standardized,Hypertensive heart disease,Rate,2009,21.75899651,24.42550577,16.96975075
Deaths,Nicaragua,Female,Age-standardized,Hypertensive heart disease,Rate,2009,21.19121276,23.75360409,17.0634885
Deaths,Vanuatu,Male,Age-standardized,All causes,Rate,2019,1504.065924,1839.600218,1282.314253
Deaths,Vanuatu,Female,Age-standardized,All causes,Rate,2019,1149.842103,1420.193884,925.6716199
Deaths,Benin,Male,Age-standardized,All causes,Rate,2019,1359.054069,1651.866166,1133.900384
Deaths,Benin,Female,Age-standardized,All causes,Rate,2019,1038.171522,1244.489083,892.6423339
Deaths,Vanuatu,Male,Age-standardized,Ischemic heart disease,Rate,2019,361.5367231,462.3999144,293.5531718
Deaths,Vanuatu,Female,Age-standardized,Ischemic heart disease,Rate,2019,244.0516313,326.4151401,179.4199767
Deaths,Vanuatu,Male,Age-standardized,Ischemic stroke,Rate,2019,61.95866714,90.32066594,46.15836367
Deaths,Vanuatu,Female,Age-standardized,Ischemic stroke,Rate,2019,58.85828666,80.53789142,41.77682182
Deaths,Vanuatu,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,134.8535677,177.2690312,101.4708524
Deaths,Vanuatu,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,105.1328034,144.7192775,72.42662644
Deaths,Tuvalu,Male,Age-standardized,All causes,Rate,2019,1255.285215,1570.943002,1041.03869
Deaths,Tuvalu,Female,Age-standardized,All causes,Rate,2019,1065.006808,1331.152427,847.8350545
Deaths,Panama,Male,Age-standardized,All causes,Rate,2009,643.3539253,660.6525783,626.1179069
Deaths,Panama,Female,Age-standardized,All causes,Rate,2009,410.5605056,424.7713085,397.7347658
Deaths,Vanuatu,Male,Age-standardized,Hypertensive heart disease,Rate,2019,33.16659727,46.37778917,18.13048811
Deaths,Vanuatu,Female,Age-standardized,Hypertensive heart disease,Rate,2019,30.70851881,49.2345872,17.82374029
Deaths,Lithuania,Male,Age-standardized,All causes,Rate,2019,924.1571047,1082.059742,783.0336377
Deaths,Lithuania,Female,Age-standardized,All causes,Rate,2019,487.8309925,569.0851092,416.7444453
Deaths,Tuvalu,Male,Age-standardized,Ischemic heart disease,Rate,2019,287.5280012,365.5717905,236.4977267
Deaths,Tuvalu,Female,Age-standardized,Ischemic heart disease,Rate,2019,215.00762,273.2119438,164.785119
Deaths,Rwanda,Male,Age-standardized,Hypertensive heart disease,Rate,2019,23.41247251,50.02507584,6.591384447
Deaths,Rwanda,Female,Age-standardized,Hypertensive heart disease,Rate,2019,39.82370019,70.34556146,8.261851032
Deaths,Syrian Arab Republic,Male,Age-standardized,Ischemic heart disease,Rate,2019,376.3598363,477.8577151,295.1790941
Deaths,Syrian Arab Republic,Female,Age-standardized,Ischemic heart disease,Rate,2019,369.6002668,446.5520508,305.3221479
Deaths,Syrian Arab Republic,Male,Age-standardized,Ischemic stroke,Rate,2019,52.52171596,69.20022642,40.33367771
Deaths,Syrian Arab Republic,Female,Age-standardized,Ischemic stroke,Rate,2019,70.93116491,86.43513824,57.37482792
Deaths,Nepal,Male,Age-standardized,All causes,Rate,2009,1120.081972,1222.940751,1032.909123
Deaths,Nepal,Female,Age-standardized,All causes,Rate,2009,905.9394388,975.6673064,851.9105729
Deaths,Eswatini,Male,Age-standardized,All causes,Rate,2009,3284.765869,3751.022061,2854.961009
Deaths,Eswatini,Female,Age-standardized,All causes,Rate,2009,2207.201129,2652.716508,1783.168652
Deaths,Syrian Arab Republic,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,38.79685884,51.80823701,28.99620036
Deaths,Syrian Arab Republic,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,38.87714075,49.70703338,29.88959048
Deaths,Syrian Arab Republic,Male,Age-standardized,Hypertensive heart disease,Rate,2019,7.792413718,10.43674313,5.749698705
Deaths,Syrian Arab Republic,Female,Age-standardized,Hypertensive heart disease,Rate,2019,11.99555396,15.64814455,8.842915667
Deaths,Bahrain,Male,Age-standardized,Ischemic heart disease,Rate,2009,228.1934431,259.7719505,199.9055938
Deaths,Bahrain,Female,Age-standardized,Ischemic heart disease,Rate,2009,202.3565347,229.9468965,177.8510446
Deaths,Bahrain,Male,Age-standardized,Ischemic stroke,Rate,2009,43.82881527,61.97882123,36.9151361
Deaths,Bahrain,Female,Age-standardized,Ischemic stroke,Rate,2009,56.06618413,64.9215082,48.09085433
Deaths,Bahrain,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,17.61395703,22.94626889,14.90124273
Deaths,Bahrain,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,20.82982729,24.44582591,17.75141301
Deaths,Lithuania,Male,Age-standardized,Ischemic heart disease,Rate,2009,382.3002984,399.467344,359.230544
Deaths,Lithuania,Female,Age-standardized,Ischemic heart disease,Rate,2009,211.761968,224.4687198,190.4121245
Deaths,Senegal,Male,Age-standardized,All causes,Rate,2019,1128.285791,1302.817206,1015.08279
Deaths,Senegal,Female,Age-standardized,All causes,Rate,2019,923.269444,1066.484855,841.6966301
Deaths,Nepal,Male,Age-standardized,Ischemic heart disease,Rate,2009,151.179208,181.919389,124.6720997
Deaths,Nepal,Female,Age-standardized,Ischemic heart disease,Rate,2009,78.8941054,94.49877211,62.55291587
Deaths,Nepal,Male,Age-standardized,Ischemic stroke,Rate,2009,41.32623304,67.87451636,27.61570256
Deaths,Nepal,Female,Age-standardized,Ischemic stroke,Rate,2009,24.76666424,35.13061805,16.64710978
Deaths,Nepal,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,41.98804935,57.06646703,30.27257564
Deaths,Nepal,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,35.72654756,49.77315544,23.26217022
Deaths,Thailand,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,34.95283508,42.79887438,29.55856225
Deaths,Thailand,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,25.62636741,29.86011459,21.36439915
Deaths,Thailand,Male,Age-standardized,Hypertensive heart disease,Rate,2009,1.828355755,2.629109704,1.47882121
Deaths,Thailand,Female,Age-standardized,Hypertensive heart disease,Rate,2009,2.380531105,3.189715496,1.878737178
Deaths,Kenya,Male,Age-standardized,All causes,Rate,2009,1682.089429,1789.26811,1579.997076
